year_2023,year_2024,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,total,efectivo,mantencion,mecanica,electrica,mant_excl,mec_excl,elec_excl,som_excl,demora,r_prog,r_noprg,waiting,queued,payload,distance,distance_down,distance_down_level,distance_up,distance_up_level,expected_time,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,CAT 797-F,CAT 798-AC,KOM-CHQ,KOM.960E5,Kom.930E-4,Kom.930E-4SE,Kom.930EN,Kom.930ER,Kom.930ER-MT,Kom.980E5,Komatsu AHS
True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4528800.0,2844308.0,338687.0,650228.0,1461.0,76520.0,251750.0,0.0,100721.0,43396.0,160633.0,61096.0,102523,81315,127507.36396789551,11817627,3220329,1764365,3499714,3280474,1973910,-254677,-46211,275086,51099,2702124,288.0,0.0,36.0,0.0,95.0,371.0,48.0,240.0,0.0,144.0,36.0
True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4536298.0,2560109.0,385204.0,603072.0,7969.0,53617.0,242567.0,1853.0,140440.0,17987.0,178235.0,345245.0,79268,58902,123824.92393112183,10918163,3000610,1703586,3215822,2833612,1788225,-234205,-44192,251236,47177,2562044,287.0,0.0,36.0,0.0,96.0,375.0,48.0,240.0,0.0,143.0,36.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4564800.0,2700408.0,367068.0,689395.0,0.0,59097.0,343729.0,25151.0,137547.0,73504.0,89174.0,79727.0,112656,67445,132348.6659259796,11204320,2939129,1711174,3230553,3271687,1869364,-229143,-46045,251750,51729,2589522,288.0,0.0,36.0,0.0,96.0,383.0,48.0,240.0,0.0,144.0,33.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4536000.0,2909361.0,278168.0,698504.0,3556.0,43200.0,295353.0,10360.0,131084.0,17912.0,92831.0,55671.0,121294,62700,121501.3329162598,10872518,2925815,1648352,3168706,3030738,1797338,-222948,-43715,241924,46713,2651342,288.0,0.0,36.0,0.0,96.0,384.0,48.0,240.0,0.0,144.0,24.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4532400.0,2892490.0,199382.0,666861.0,0.0,51848.0,377027.0,19366.0,122234.0,49977.0,119456.0,33759.0,81802,70632,128856.6207752228,12254785,3178976,2075467,3450627,3501817,2032927,-243639,-53230,263810,56954,2702268,288.0,0.0,36.0,0.0,96.0,384.0,48.0,240.0,0.0,143.0,24.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4536000.0,2653996.0,171278.0,644884.0,22268.0,90206.0,378091.0,0.0,122993.0,13195.0,155699.0,283390.0,109534,61090,97997.2592048645,10830209,2679976,1658575,2993811,3387282,1795734,-207730,-43505,228200,52188,2606285,288.0,0.0,36.0,0.0,96.0,384.0,48.0,240.0,0.0,144.0,24.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4503600.0,2763166.0,140661.0,653238.0,12865.0,64878.0,390889.0,4425.0,95486.0,41793.0,155749.0,180450.0,97554,54498,116846.03897285461,12931848,3219237,2224838,3423273,4018962,2018875,-244453,-58587,261481,58835,2683126,288.0,0.0,36.0,0.0,96.0,383.0,48.0,240.0,0.0,144.0,16.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4460996.0,2989747.0,152654.0,422464.0,9235.0,58926.0,436467.0,0.0,91721.0,47076.0,104895.0,147811.0,67774,48877,129820.24382019044,13715256,3398311,2169156,3712407,4407875,2229877,-269918,-55822,291402,59108,2840641,288.0,0.0,36.0,0.0,96.0,389.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4536000.0,2688101.0,265537.0,445791.0,35650.0,48224.0,568888.0,15513.0,109899.0,72253.0,134746.0,151398.0,75540,22927,113197.1489315033,12607879,3192656,2048088,3509204,3817201,2027750,-250429,-52694,275698,49542,2704372,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4532400.0,3000014.0,187115.0,346600.0,1409.0,87293.0,498530.0,12382.0,73511.0,42718.0,98210.0,184618.0,94304,21056,115116.13802337646,14706727,3433344,2442089,3739579,5054471,2306660,-267868,-61083,290014,62383,3119066,288.0,0.0,36.0,0.0,96.0,408.0,47.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4536000.0,2689733.0,307668.0,479299.0,0.0,29067.0,511702.0,2248.0,79980.0,70330.0,136829.0,229144.0,81542,25923,106154.80298233032,12778110,3308838,2012494,3534675,3890916,2048782,-260282,-52332,277573,49761,2801653,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4536000.0,2933566.0,282760.0,472789.0,26029.0,12860.0,446324.0,0.0,83399.0,36278.0,90926.0,151069.0,79205,53376,107816.3720703125,13401280,3174661,2248254,3470423,4375516,2127836,-247168,-58734,268902,57686,2811924,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4536000.0,2876298.0,311691.0,403982.0,6587.0,66251.0,419206.0,14825.0,33765.0,52500.0,147668.0,203227.0,104321,36323,115050.35188674927,13419437,3465667,2240354,3668002,4015849,2126833,-271507,-57776,286934,56036,2909295,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4532400.0,3039676.0,206511.0,387659.0,11244.0,69192.0,486870.0,972.0,780.0,58418.0,100215.0,170863.0,77304,58339,119493.77800178528,13675114,3392758,2181517,3587062,4447265,2223014,-272938,-55747,285951,54590,2862073,288.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4536000.0,2775689.0,296584.0,484838.0,4195.0,29374.0,562836.0,17518.0,17980.0,61150.0,137770.0,148066.0,87841,41699,133667.46912574768,12846918,3281007,2010172,3532166,3994301,2030351,-257406,-51641,276864,51002,2892331,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4536000.0,2999701.0,315902.0,488894.0,43693.0,40807.0,378739.0,1503.0,5666.0,78285.0,95316.0,87494.0,95082,77289,128972.86196899414,12462648,3180347,1843998,3420751,3922278,2059903,-256461,-47543,272870,46264,3074379,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4532400.0,2780356.0,322268.0,515179.0,39943.0,49523.0,348055.0,13236.0,19945.0,132184.0,172299.0,139412.0,90527,46685,132123.55710029602,12547088,2959702,2137239,3306189,4053450,1997625,-238048,-52117,259964,48973,2886517,288.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4536000.0,3118980.0,161591.0,583241.0,11762.0,39978.0,340256.0,14349.0,16303.0,53711.0,91351.0,104478.0,93549,71641,130088.26678466797,13361289,3222989,2188915,3491257,4382318,2151281,-259888,-52285,278755,55190,3052626,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4528800.0,2698342.0,211082.0,779502.0,13007.0,21187.0,409738.0,19828.0,34545.0,40950.0,158552.0,142067.0,86967,49839,123281.869972229,12589893,2785731,2297874,3180242,4259192,1896724,-226478,-54671,254647,49210,2751038,288.0,0.0,36.0,0.0,96.0,406.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4536000.0,3054448.0,186844.0,556444.0,12233.0,0.0,362689.0,44574.0,37731.0,69944.0,116062.0,95031.0,89774,46308,138337.31711769104,13455309,3149080,2276361,3479285,4488236,2128801,-254682,-53601,281618,54473,2944295,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4528800.0,2969809.0,162281.0,659760.0,1988.0,29276.0,329393.0,66366.0,40888.0,44970.0,150626.0,73443.0,111429,56607,126195.00096130371,12331463,3086210,1889917,3337407,3763660,2020572,-249229,-48219,266859,48086,2918207,288.0,0.0,36.0,0.0,95.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4536000.0,3114857.0,175780.0,460620.0,5866.0,42242.0,270007.0,0.0,39309.0,67337.0,276594.0,83388.0,120071,45726,129913.99698793888,13185499,3369472,2123144,3609865,4032414,2254958,-273113,-52817,290582,53957,3101253,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4528800.0,2958428.0,256476.0,589176.0,42392.0,34974.0,354682.0,37337.0,14911.0,16419.0,148534.0,75471.0,109936,46425,110220.0760345459,12520646,3123572,1846308,3323314,3798253,2014394,-249343,-47519,264310,49433,2960274,288.0,0.0,36.0,0.0,96.0,406.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4532400.0,3005115.0,316859.0,605898.0,38664.0,15441.0,283981.0,0.0,0.0,49639.0,174068.0,42735.0,84698,73935,116104.26795196533,12960159,3327755,1919296,3534066,4090358,2200060,-267972,-49726,284686,51390,2998758,287.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4528800.0,2809972.0,330730.0,803475.0,32025.0,4186.0,275086.0,14401.0,64732.0,19822.0,116216.0,58155.0,93662,48588,101294.85911560059,11834804,3070072,1643541,3262910,3576384,1941295,-245962,-42351,260521,45306,2815854,287.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4532400.0,2965148.0,289637.0,751024.0,10014.0,24240.0,228994.0,7159.0,8334.0,49185.0,158102.0,40563.0,104843,50069,114754.33989620209,12562650,3338125,1759063,3654793,3700885,2134928,-357924,-44801,378385,48499,2960211,288.0,0.0,36.0,0.0,96.0,407.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4528800.0,3069779.0,292000.0,424080.0,33606.0,36289.0,280525.0,35089.0,34223.0,18397.0,195117.0,109695.0,111402,36188,108425.87187957764,13039607,3163863,1880915,3434953,4059811,2111302,-266523,-47469,276003,48484,3010210,288.0,0.0,36.0,0.0,96.0,406.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4536000.0,3123378.0,339897.0,409332.0,43354.0,48933.0,294246.0,0.0,22257.0,57824.0,146285.0,50494.0,109981,63049,129136.62584877014,13562281,3556509,1873212,3782272,4265092,2263916,-299528,-46680,305612,49195,3069949,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4536000.0,2897386.0,284275.0,584099.0,52116.0,49993.0,291871.0,27599.0,53073.0,57484.0,160101.0,78003.0,142927,48029,122175.27784204483,11688456,2814488,1744079,3118393,3709723,1864040,-273007,-40870,250134,40438,2758871,288.0,0.0,36.0,0.0,96.0,408.0,48.0,240.0,0.0,144.0,0.0
